user_id,username,activity_type,timestamp,source_ip,user_agent,device_info,is_suspicious,confidence_score,success,application_name,version,session_duration_minutes,memory_usage_mb,cpu_usage_percent,files_opened,file_count,total_size,destination,transfer_speed_mbps,encryption_used,transfer_method,database_name,query_type,rows_affected,execution_time_ms,tables_accessed,sensitive_data_accessed,recipient_count,external_recipients,attachment_count,total_attachment_size,subject_classification,sender_reputation,destination_ip,destination_domain,protocol,port,bytes_transferred,duration_seconds,connection_status,file_path,file_size,action,permission_level,command,arguments,exit_code,privilege_level,output_size_bytes,anomaly_type,risk_factors,location,login_attempts,department,service,flag,src_bytes,dst_bytes,network_bytes,num_failed_logins,logged_in,count,srv_count,serror_rate,rerror_rate,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,attack_type,hour,day_of_week,is_weekend,is_business_hours,root_shell,num_file_creations,num_shells,num_access_files
user_029,robertgill,email_sent,2025-09-25 11:24:51.454356,192.168.1.20,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Windows-Laptop_9809,False,0.25037232335593607,,,,,,,,,,,,,,,,,,,,5.0,4.0,3.0,15237488.0,business,0.9451957697712828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_030,ggarcia,application_launch,2025-10-07 13:01:51.454356,192.168.1.223,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",MacBook_7350,False,0.11193527650079947,,Teams,1.7.0,458.0,685.0,61.848163406883536,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_022,user22,network_access,2025-10-08 16:25:54.390023,192.168.2.218,,,False,0.29901744107229994,,,,,,,,,,,,,,,,,,,False,,,,,,,10.0.211.139,,tcp,,13461.0,0.0,,,274.0,,,,,,,,,,,,Sales,http,SF,274.0,13187.0,13187.0,0.0,True,1.0,1.0,0.0,0.0,1.0,0.0,255.0,255.0,normal,8.0,6.0,True,True,False,0.0,0.0,0.0
user_021,user12,network_access,2025-10-23 16:25:54.053821,192.168.9.252,,,False,0.20910124583141895,,,,,,,,,,,,,,,,,,,False,,,,,,,10.0.179.230,,tcp,,1568.0,0.0,,,322.0,,,,,,,,,,,,Finance,http,SF,322.0,1246.0,1246.0,0.0,True,2.0,2.0,0.0,0.0,1.0,0.0,255.0,255.0,normal,16.0,3.0,False,False,False,0.0,0.0,0.0
user_023,jowens,system_command,2025-09-23 16:33:51.454356,192.168.1.106,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",MacBook_6204,False,0.20101153444542585,,,,,,,,,,,,,,,,,5537.0,,,,,,,,,,,,,,,,,,,,curl,--better /side/cause.jpg,1.0,user,598030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_035,devans,file_upload,2025-10-17 15:41:51.454356,36.113.97.10,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",MacBook_2856,False,0.2669879515049165,,,,,,,,4.0,39876095.0,network_share,84.28648094099148,False,web_upload,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_020,user28,network_access,2025-10-06 16:25:53.669934,192.168.1.135,,,False,0.12010515105521553,,,,,,,,,,,,,,,,,,,False,,,,,,,10.0.78.12,,tcp,,13179.0,0.0,,,295.0,,,,,,,,,,,,IT,http,SF,295.0,12884.0,12884.0,0.0,True,11.0,11.0,0.0,0.0,1.0,0.0,227.0,227.0,normal,6.0,6.0,False,True,False,0.0,0.0,0.0
user_032,oshepard,application_launch,2025-10-06 09:31:51.454356,131.166.148.24,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Windows-Laptop_8756,False,0.10668449902024275,,PowerPoint,6.7.7,66.0,1884.0,35.4343855285534,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_038,megan18,login,2025-10-21 09:34:51.454356,192.168.1.30,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",MacBook_9156,False,0.290991091570158,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_042,charlespeggy,network_access,2025-10-14 12:18:51.454356,192.168.1.179,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,Windows-Laptop_6601,False,0.2412043210385384,,,,,,,,,,,,,,,,,,,,,,,,,,149.59.206.250,dropbox.com,SSH,80.0,5927229.0,1101.0,closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_006,ashleysmall,network_access,2025-10-14 13:07:51.454356,44.220.172.149,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",Windows-Laptop_4785,False,0.26042178419823414,,,,,,,,,,,,,,,,,,,,,,,,,,38.61.178.227,adobe.com,SSH,993.0,7330350.0,3408.0,timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_018,mike93,application_launch,2025-10-13 15:55:51.454356,177.38.110.218,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",Windows-Laptop_1942,False,0.2713304664962258,,Zoom,8.4.4,72.0,425.0,18.763837381918783,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_001,veronicawhitehead,email_sent,2025-10-20 12:40:51.454356,192.168.1.154,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",Linux-Workstation_1519,False,0.2901862626881643,,,,,,,,,,,,,,,,,,,,7.0,3.0,1.0,14100237.0,marketing,0.8558992790345771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_019,patrick73,database_query,2025-09-25 06:28:51.454356,192.168.1.134,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Linux-Workstation_4395,False,0.10602981992023651,,,,,,,,,,,,,,customer_db,INSERT,807.0,2269.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_025,nnash,database_query,2025-10-15 14:28:51.454356,192.168.1.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",MacBook_9007,False,0.2611169951175801,,,,,,,,,,,,,,analytics_db,INSERT,371.0,1966.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_020,jasmine79,system_command,2025-10-09 15:59:51.454356,192.168.1.195,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Windows-Laptop_5940,False,0.1735370198502739,,,,,,,,,,,,,,,,,7426.0,,,,,,,,,,,,,,,,,,,,ls,--television /hospital/drop.ppt,0.0,user,775868.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_036,kingkyle,file_upload,2025-10-10 12:31:51.454356,192.168.1.183,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",Windows-Laptop_6667,False,0.1638126368087236,,,,,,,,8.0,75540051.0,external_server,47.42134212981314,False,cloud_sync,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_046,user48,network_access,2025-09-30 16:25:54.062885,192.168.5.63,,,False,0.24550488531302256,,,,,,,,,,,,,,,,,,,False,,,,,,,10.0.232.114,,tcp,,20064.0,0.0,,,274.0,,,,,,,,,,,,Marketing,http,SF,274.0,19790.0,19790.0,0.0,True,6.0,6.0,0.0,0.0,1.0,0.0,40.0,255.0,normal,13.0,1.0,True,True,False,0.0,0.0,0.0
user_015,lhenderson,network_access,2025-10-21 11:40:51.454356,192.168.1.93,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",Windows-Laptop_5388,False,0.28097688011451954,,,,,,,,,,,,,,,,,,,,,,,,,,101.178.159.169,google.com,HTTP,443.0,6240986.0,2906.0,closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_031,nataliesharp,file_access,2025-10-23 20:56:51.454356,192.168.1.175,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",Linux-Workstation_7164,False,0.28392851690331633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/documents/different_document.docx,1552999.0,copy,write,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_027,elucas,system_command,2025-10-23 13:51:51.454356,94.227.96.214,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Windows-Laptop_7275,False,0.2830772382341614,,,,,,,,,,,,,,,,,7235.0,,,,,,,,,,,,,,,,,,,,cp,--have /treat/alone.json,0.0,user,725596.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_010,anthony00,application_launch,2025-10-03 14:11:51.454356,192.168.1.147,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",MacBook_5348,False,0.27463305768411417,,Chrome,8.2.2,92.0,1956.0,83.95675629052087,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_032,oshepard,file_access,2025-10-21 13:33:51.454356,192.168.1.252,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Windows-Laptop_4783,False,0.15829251977334674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/documents/policies/language.pdf,3562746.0,read,read,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_044,josephmcintosh,network_access,2025-10-21 16:37:51.454356,192.168.1.118,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",MacBook_3927,False,0.22914110811888758,,,,,,,,,,,,,,,,,,,,,,,,,,101.183.188.11,adobe.com,HTTPS,443.0,6488661.0,568.0,established,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_032,user18,network_access,2025-10-17 16:25:53.698365,192.168.5.244,,,False,0.2750662152192713,,,,,,,,,,,,,,,,,,,False,,,,,,,10.0.145.158,,tcp,,678.0,0.0,,,308.0,,,,,,,,,,,,Finance,http,SF,308.0,370.0,370.0,0.0,True,9.0,9.0,0.0,0.0,1.0,0.0,144.0,255.0,normal,4.0,5.0,False,True,False,0.0,0.0,0.0
user_035,user49,network_access,2025-09-27 16:25:54.262471,192.168.9.74,,,False,0.24123604776337035,,,,,,,,,,,,,,,,,,,False,,,,,,,10.0.107.216,,tcp,,2126.0,0.0,,,330.0,,,,,,,,,,,,Sales,http,SF,330.0,1796.0,1796.0,0.0,True,6.0,6.0,0.0,0.0,1.0,0.0,10.0,255.0,normal,23.0,5.0,False,True,False,0.0,0.0,0.0
user_035,user17,network_access,2025-10-20 16:25:53.534780,192.168.3.124,,,False,0.2325961985792361,,,,,,,,,,,,,,,,,,,False,,,,,,,10.0.41.170,,tcp,,744.0,0.0,,,374.0,,,,,,,,,,,,IT,http,SF,374.0,370.0,370.0,0.0,True,5.0,5.0,0.0,0.0,1.0,0.0,255.0,255.0,normal,19.0,1.0,False,True,False,0.0,0.0,0.0
user_009,user35,network_access,2025-10-09 16:25:53.384582,192.168.2.191,,,False,0.20499754343567794,,,,,,,,,,,,,,,,,,,False,,,,,,,10.0.85.132,,tcp,,19750.0,0.0,,,225.0,,,,,,,,,,,,Marketing,http,SF,225.0,19525.0,19525.0,0.0,True,2.0,2.0,0.0,0.0,1.0,0.0,43.0,255.0,normal,2.0,1.0,True,True,False,0.0,0.0,0.0
user_049,burnsrodney,database_query,2025-10-07 15:08:51.454356,192.168.1.240,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",Windows-Laptop_6003,False,0.28876322039144864,,,,,,,,,,,,,,inventory_db,INSERT,985.0,1179.0,2.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_048,ddillon,email_sent,2025-10-18 14:54:51.454356,192.168.1.123,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Windows-Laptop_7407,False,0.11360817088657782,,,,,,,,,,,,,,,,,,,,9.0,0.0,3.0,18620160.0,security,0.9817106377959005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_032,oshepard,email_sent,2025-10-09 15:23:51.454356,192.168.1.208,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Windows-Laptop_7702,False,0.1519191973294419,,,,,,,,,,,,,,,,,,,,2.0,3.0,1.0,25681306.0,marketing,0.9223648139513172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_005,kflores,login,2025-10-06 10:55:51.454356,192.168.1.53,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",Windows-Laptop_8682,False,0.2859744916959363,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_017,user6,network_access,2025-10-08 16:25:54.228246,192.168.4.44,,,False,0.2917370250158851,,,,,,,,,,,,,,,,,,,False,,,,,,,10.0.192.106,,tcp,,1504.0,0.0,,,212.0,,,,,,,,,,,,IT,http,SF,212.0,1292.0,1292.0,0.0,True,8.0,8.0,0.0,0.0,1.0,0.0,8.0,255.0,normal,8.0,4.0,False,False,False,0.0,0.0,0.0
user_016,annaellis,application_launch,2025-09-28 09:33:51.454356,51.14.146.198,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",Windows-Laptop_5519,False,0.2747106256060406,,Teams,7.6.0,126.0,2023.0,38.25342523990823,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_032,oshepard,application_launch,2025-10-06 13:21:51.454356,192.168.1.212,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Windows-Laptop_6557,False,0.29651050279242314,,Excel,3.3.8,99.0,433.0,32.97829218290192,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_037,raymond24,login,2025-10-14 10:19:51.454356,192.168.1.107,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,Linux-Workstation_4901,False,0.21351192534096075,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_033,user1,network_access,2025-10-11 16:25:54.097286,192.168.5.66,,,False,0.2007329151431212,,,,,,,,,,,,,,,,,,,False,,,,,,,10.0.39.114,,tcp,,1703.0,0.0,,,299.0,,,,,,,,,,,,Operations,http,SF,299.0,1404.0,1404.0,0.0,True,15.0,15.0,0.0,0.0,1.0,0.0,138.0,255.0,normal,9.0,0.0,True,True,False,0.0,0.0,0.0
user_023,jowens,application_launch,2025-09-29 12:52:51.454356,192.168.1.46,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",MacBook_6513,False,0.18766779122069172,,Excel,14.7.5,415.0,1824.0,44.446442624666,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_040,jameskeller,application_launch,2025-10-15 19:16:51.454356,58.128.25.190,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",MacBook_4907,False,0.11825585981199699,,Firefox,14.6.9,369.0,270.0,49.646663694507836,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_027,elucas,system_command,2025-10-09 11:16:51.454356,192.168.1.207,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Windows-Laptop_4496,False,0.26694715934506685,,,,,,,,,,,,,,,,,2129.0,,,,,,,,,,,,,,,,,,,,wget,--safe /toward/manager.numbers,0.0,user,106277.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_043,huntersharp,application_launch,2025-09-23 12:53:51.454356,192.168.1.68,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Windows-Laptop_5256,False,0.28400712025004493,,VS Code,14.8.9,55.0,1930.0,27.40604313159469,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_042,charlespeggy,network_access,2025-10-15 10:42:51.454356,192.168.1.110,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,Windows-Laptop_6631,False,0.24139228753359898,,,,,,,,,,,,,,,,,,,,,,,,,,118.27.106.179,zoom.us,SSH,22.0,4285947.0,3529.0,established,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_017,edwardsjill,database_query,2025-10-02 11:11:51.454356,192.168.1.250,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,MacBook_6655,False,0.11615719315995117,,,,,,,,,,,,,,hr_db,DELETE,672.0,706.0,4.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_050,user6,network_access,2025-10-10 16:25:54.181237,192.168.1.244,,,False,0.29721172642803384,,,,,,,,,,,,,,,,,,,False,,,,,,,10.0.110.116,,tcp,,860.0,0.0,,,345.0,,,,,,,,,,,,IT,http,SF,345.0,515.0,515.0,0.0,True,22.0,22.0,0.0,0.0,1.0,0.0,255.0,255.0,normal,14.0,3.0,True,True,False,0.0,0.0,0.0
user_015,lhenderson,logout,2025-10-22 18:16:51.454356,192.168.1.222,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",Windows-Laptop_3539,False,0.2758501531439703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_022,samuel51,application_launch,2025-09-29 14:04:51.454356,192.168.1.137,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Linux-Workstation_4242,False,0.15292679703417764,,Excel,14.2.5,364.0,1007.0,68.85170107834851,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_022,samuel51,email_sent,2025-10-14 09:45:51.454356,192.168.1.121,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Linux-Workstation_9408,False,0.2078004180526623,,,,,,,,,,,,,,,,,,,,18.0,0.0,0.0,7952465.0,marketing,0.8461054754293761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_006,ashleysmall,network_access,2025-09-25 13:42:51.454356,192.168.1.50,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",Windows-Laptop_4023,False,0.1681436125109262,,,,,,,,,,,,,,,,,,,,,,,,,,219.3.184.215,salesforce.com,HTTPS,993.0,178289.0,3401.0,closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_013,lucas63,login,2025-10-01 07:51:51.454356,192.168.1.211,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,Windows-Laptop_7675,False,0.28138067200976685,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_037,raymond24,file_access,2025-09-30 14:09:51.454356,192.168.1.164,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,Linux-Workstation_8465,False,0.1975863707999609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/documents/policies/level.pdf,7141924.0,copy,write,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_048,user42,network_access,2025-10-13 16:25:54.793636,192.168.8.235,,,False,0.1823012685350177,,,,,,,,,,,,,,,,,,,False,,,,,,,10.0.147.92,,tcp,,572.0,0.0,,,212.0,,,,,,,,,,,,Sales,http,SF,212.0,360.0,360.0,0.0,True,6.0,6.0,0.0,0.0,1.0,0.0,6.0,255.0,normal,8.0,4.0,False,True,False,0.0,0.0,0.0
user_008,schwartzandrew,email_sent,2025-10-14 17:30:51.454356,192.168.1.251,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",MacBook_1309,False,0.2272482684206102,,,,,,,,,,,,,,,,,,,,7.0,2.0,0.0,15123739.0,security,0.8162397603482421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_037,raymond24,logout,2025-10-06 18:38:51.454356,192.168.1.220,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,Linux-Workstation_6265,False,0.23525738285800862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_032,oshepard,email_sent,2025-09-24 16:36:51.454356,192.168.1.31,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Windows-Laptop_9179,False,0.25177077187064223,,,,,,,,,,,,,,,,,,,,6.0,5.0,3.0,21364966.0,security,0.928642476373856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_004,alexanderrhodes,login,2025-10-03 11:53:51.454356,192.168.1.95,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Windows-Laptop_1595,False,0.13073890462471865,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_045,hrosales,file_upload,2025-10-09 10:46:51.454356,192.168.1.211,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",Windows-Laptop_8178,False,0.10413623283738438,,,,,,,,5.0,92750605.0,cloud_storage,89.40783046135753,True,web_upload,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_023,jowens,database_query,2025-10-08 17:44:51.454356,192.168.1.186,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",MacBook_6004,False,0.22892038738076306,,,,,,,,,,,,,,analytics_db,DELETE,938.0,4229.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_004,alexanderrhodes,file_access,2025-09-30 15:44:51.454356,192.168.1.232,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Windows-Laptop_5882,False,0.26620837408176995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/finance/reports/Q1_2024.xlsx,2677964.0,read,admin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_035,devans,login,2025-10-10 07:26:51.454356,192.168.1.64,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",MacBook_3366,False,0.2803138403844191,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_049,burnsrodney,system_command,2025-09-26 10:34:51.454356,206.71.160.231,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",Windows-Laptop_4192,False,0.23145478615741047,,,,,,,,,,,,,,,,,5151.0,,,,,,,,,,,,,,,,,,,,chown,--or /interesting/level.bmp,2.0,admin,116916.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_016,annaellis,logout,2025-10-20 19:51:51.454356,192.168.1.160,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",Windows-Laptop_9829,False,0.1193488814788144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
